marca,modelo,cod_fipe,novo_a,novo_g,med18a,med18g,med17a,med17g,med16a,med16g,med15a,med15g,med14a,med14g,med13a,med13g,med12a,med12g,med11a,med11g,med10a,med10g,med09a,med09g,med08a,med08g,med07a,med07g,med06a,med06g,med05a,med05g,med04a,med04g,med03a,med03g,med02a,med02g,med01a,med01g,med00a,med00g,med99a,med99g,med98a,med98g,med97a,med97g,med96a,med96g,med95a,med95g,med94g,med93g,med92g,med91g,med90g,med89g,med88g,med87g,med86g,med85g,num_passag
VW - VolksWagen,Fox PRIME/Hghi. IMOTION 1.6 T.Flex 8V 5p,005304-0,,,,,,,,,,,,34562,,31366,,30109,,27788,,26773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox PRIME/Higli. 1.6 Total Flex 8V 5p,005303-1,,,,,,,,,,,,34481,,31114,,29581,,27231,,26379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Rock in Rio 1.6 Mi Total Flex 8V 5p,005332-5,,46562,,,,,,42402,,,,34404,,,,30398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Route 1.0 Mi Total Flex 8V 3p,005262-0,,,,,,,,,,,,,,,,,,,,22246,,19751,,18520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Route 1.0 Mi Total Flex 8V 5p,005263-9,,,,,,,,,,,,,,,,,,,,24445,,20702,,19679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Route 1.6 Mi Total Flex 8V 3p,005264-7,,,,,,,,,,,,,,,,,,,,26175,,24409,,22499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Route 1.6 Mi Total Flex 8V 5p,005265-5,,,,,,,,,,,,,,,,,,,,26212,,24521,,22812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox RUN 1.6 Flex 8V 5p,005462-3,,52639,,,,48256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox SELEÇÃO 1.0 Total Flex 8V 5p,005358-9,,,,,,,,,,,,33236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox SELEÇÃO 1.6 Total Flex 8V 5p,005359-7,,,,,,,,,,,,34176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox SELEÇÃO IMOTION 1.6 Mi T. Flex 8V 5p,005371-6,,,,,,,,,,,,36833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Sportline/Sports 1.0 Tot.Flex 8V 4p,005212-4,,,,,,,,,,,,,,,,,,,,,,,,,,18379,,17349,,16757,,15951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p,005201-9,,,,,,,,,,,,,,,,,,,,,,,,,,17420,,16128,,15100,,14559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p,005202-7,,,,,,,,,,,,,,,,,,,,,,,,,,21602,,20446,,17999,,15559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Sportline/Sports 1.6/1.6 Tot.Flex 4p,005208-6,,,,,,,,,,,,,,,,,,,,,,,,,,22729,,20497,,18391,,17666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox SUNRISE 1.0 Mi Total Flex 8V 5p,005293-0,,,,,,,,,,,,,,,,,,,,21878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox TRACK 1.0 Flex 12V 5p,005444-5,,47005,,,,42650,,40885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Trendline 1.0 Flex 12V 5p,005434-8,,44779,,,,38726,,36438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Trendline 1.0 Flex 8V 5p,005401-1,,37144,,,,,,,,34260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fox Trendline 1.6 Flex 8V 5p,005406-2,,47813,,,,43705,,41414,,38009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fusca,005027-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12018,14076,10311,11179,10401,,,,,,,,8572,6658,00005
VW - VolksWagen,Fusca 2.0 R-Line TSI 16V Aut. ,005420-8,,130634,,,,,,116130,,97795,,87231,,79968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
VW - VolksWagen,Fusca 2.0 TSI 16V Aut. ,005348-1,,123873,,,,,,103265,,94830,,81000,,73895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Fusca 2.0 TSI 16V Mec.,005347-3,,,,,,,,,,,,80368,,73617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 2p,005345-7,,,,,,,,,,,,22324,,21520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,005275-2,,32854,,,,,,,,27860,,26182,,23805,,21679,,20424,,19791,,18520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 2p,005346-5,,,,,,,,,,,,29742,,27044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,005276-0,,37958,,,,,,,,32013,,30662,,29034,,25146,,23791,,22257,,21478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol (novo) 1.6 Power/Highi T.Flex 8v 4P,005277-9,,53689,,,,47280,,41882,,37975,,34490,,29444,,26745,,23962,,23225,,21523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Mi FUN/ Highway/ Sport 16V  2/4p,005159-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12320,,11366,,10247,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Plus 16v 2p,005148-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13400,,12714,,11670,,11151,,10356,,8990,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Plus 16v 4p,005147-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13441,,12841,,12356,,11520,,10550,,9404,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Plus 8v 2p,005150-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11899,,10992,11678,10277,10887,9512,10307,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Plus 8v 4p,005149-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12632,12334,11474,11310,10471,10330,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Power 16v 76cv 4p,005162-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13021,,12002,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Total Flex 8V 5p (25 Anos),005341-4,,,,,,,,,,,,,,24983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Trend/ Power 8V 2p,005163-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12658,,11939,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.0 Trend/ Power 8V 4p,005164-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13087,,12032,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p,005310-4,,56880,,,,49634,,44560,,37998,,34521,,29562,,27467,,25499,,23652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi I MOTION Total Flex 8V 3p,005350-3,,,,,,,,,,,,31033,,27244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi Plus Total Flex 8V 2p,005197-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13449,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi Plus Total Flex 8V 4p,005196-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15302,,14740,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,005190-0,,,,,,,,,,,,,,,,,,,,,,20509,,19284,,18554,,17761,,16035,,15488,,14980,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p,005324-4,,,,,,,,,,,,36252,,30465,,29512,,27720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi Rallye Total Flex 8V 4p,005210-8,,,,,,,,,,,,35760,,29771,,28112,,26014,,,,21036,,19659,,,,,,16812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi/ 1.6i 2p,005078-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14332,14238,13658,13504,11004,12066,10516,10712,10013,10125,9011,9730,7897,8716,7627,7863,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.6 Mi/ Power 1.6 Mi 4p,005124-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16071,15309,14593,14488,13831,13622,13326,13195,11923,12620,10752,10968,,10081,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.8 Mi,005104-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15785,,14909,,14211,,13106,,12090,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.8 Mi 4p,005125-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17330,,16269,,14404,,13941,,13390,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.8 Mi Power Total Flex 8V 4p,005216-7,,,,,,,,,,,,,,,,,,,,,,21284,,19701,,18755,,18163,,17477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1.8 Mi Rallye Total Flex 8V 4p,005217-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 (modelo antigo),005028-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7581,,7353,7009,6300,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi 16V 2p Turbo,005144-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12533,,11382,,10578,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi 16V 4p Turbo,005146-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15006,,12936,,12001,,11075,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi 16V/ Ouro  2p,005002-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10845,,9792,,9262,,8672,,7972,,7599,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi 16V/ Ouro 4p,005126-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11757,,10274,,9851,,9307,,8618,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi 2p  / 1000i,005001-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11120,11605,10205,10533,9134,9867,8772,9377,8490,8532,7606,8163,7154,7771,,7284,,6978,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi 4p,005127-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12219,12237,11293,11281,10167,10193,9424,9475,8821,9144,,8419,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi Plus 16V 2p e 4p,005004-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9694,,8870,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000 Mi Plus 8v 2p e 4p,005030-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9626,,8748,,8175,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 1000i Plus 2p,005029-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7737,,7358,,7114,,,,,,,,,,,00005
VW - VolksWagen,Gol 2.0 Mi 2p,005105-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14516,,14078,,13252,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol 2.0 Mi 4p,005128-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750,,15171,,14705,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol BLACK 1.0 Mi Total Flex 8V 4p,005339-2,,,,,,,,,,,,,,24137,,22926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,005227-2,,,,,,,,,,22426,,20197,,18594,,17574,,16965,,16432,,15198,,14706,,14113,,13237,,12489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,005228-0,,,,,,,,,,29716,,26005,,22258,,20851,,19830,,18950,,17401,,16618,,15445,,14688,,13254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City 1.0 Mi 8V 2p,005179-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12877,12912,11502,12459,11130,11204,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City 1.0 Mi 8V 4p,005180-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13173,13436,12630,12521,12056,11961,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City 1.6 Mi 8V 2p,005181-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11663,11704,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City 1.6 Mi 8V 4p,005182-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14295,14046,13381,13571,11711,11833,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City 1.6 Mi Total Flex 8V 2p,005229-9,,,,,,,,,,,,,,,,,,,,,,19364,,16682,,14950,,14066,,13542,,12930,,11766,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol City 1.6 Mi Total Flex 8V 4p,005195-0,,,,,,,,,,,,,,,,,,,,,,19997,,17830,,17246,,16465,,15525,,15016,,14530,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol CL 1.6 Mi 2p e 4p,005005-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11208,11000,9845,9766,7830,9313,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol CL 1.8 Mi 2p e 4p,005006-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11614,11377,9870,9998,8662,9602,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol CLi / CL 1.8,005033-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9814,8977,8309,8369,8076,7413,7009,6537,5962,5689,,,,,00005
VW - VolksWagen,Gol CLi / CL/ Copa/ Stones 1.6,005032-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7784,8928,7462,8222,7427,7181,6365,5695,5520,5341,5155,4758,4322,4097,00005
VW - VolksWagen,Gol Comfortline 1.0 T. Flex 12V 5p,005456-9,,46823,,,,43210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Comfortline 1.0 T. Flex 8V 3p,005389-9,,,,,,,,,,28847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Comfortline 1.0 T. Flex 8V 5p,005390-2,,41783,,,,,,37171,,32648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Comfortline 1.6 T. Flex 8V 3p,005391-0,,,,,,,,,,35157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Comfortline 1.6 T. Flex 8V 5p,005392-9,,49926,,,,45400,,39744,,35851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol COPA 1.0 Mi Total Flex 8V 4p,005243-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,15796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol COPA 1.6 Mi Total Flex 8V 4p,005244-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,18816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol ECOMOTION  1.0 Mi Total Flex 8V 4p,005317-1,,,,,,,,,,,,23156,,20751,,19976,,17824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol ECOMOTION 1.0 Mi Total Flex 8V 2p,005316-3,,,,,,,,,,,,19860,,18944,,17484,,16412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Furgao 1.0 mi,005031-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6326,,,,,,,,,,,,,,,,,00002
VW - VolksWagen,Gol Furgão 1.6 Mi/ 1.6i/ 1.6,005119-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8459,,7822,7089,7459,6728,7049,6195,5915,5179,4974,4721,4520,3944,3656,3532,3050,00002
VW - VolksWagen,Gol GL 1.6 Mi/Star 1.6 e 1.8/Atlanta 1.6,005034-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9215,9093,8900,,8588,,,,,7645,7097,6039,5753,5385,5199,,,00005
VW - VolksWagen,Gol GL 1.8 Mi 2p e 4p,005007-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11885,10540,9752,9288,9015,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol GLi / GL/ Atlanta 1.8,005035-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8338,8978,8019,8464,8152,7416,7133,6808,6537,6010,5167,,,,00005
VW - VolksWagen,Gol GLS 2.0 Mi,005080-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14548,,12187,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol GT/GTS 1.8,005036-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11817,11300,10003,8678,7625,6139,5929,5473,5249,3906,00005
VW - VolksWagen,Gol GTi 2.0,005040-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15935,13700,12361,13273,10986,12635,11831,11329,10798,9846,9506,8182,,,,,00005
VW - VolksWagen,Gol GTi 2000 16V,005041-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22028,,16653,,14493,,13792,,13350,,,,,,,,,,,,,00005
VW - VolksWagen,Gol I MOTION 1.6 Mi Total Flex 8V 4p,005309-0,,,,,,,,,,,,31675,,28434,,26577,,24748,,23806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol I MOTION Comfort. 1.6 T. Flex 8V 3p,005393-7,,,,,,,,,,35219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol I MOTION Comfort. 1.6 T. Flex 8V 5p,005394-5,,53711,,,,48225,,41696,,40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol I Motion Trendline 1.6 T. Flex 8V 3p,005411-9,,,,,,,,,,32524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol I Motion Trendline 1.6 T. Flex 8V 5p,005398-8,,,,,,,,,,33188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol L 1.3/ L/ LS/ C/ S/ BX/ Plus 1.6,005103-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4261,4135,3985,3389,00005
VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 2p,005230-2,,,,,,,,,,,,,,,,,,,,,,,,14587,,14049,,12629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 4p,005231-0,,,,,,,,,,,,,,,,,,,,,,,,17198,,16096,,15255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Rallye 1.6 T. Flex 16V 5p,005395-3,,52325,,,,,,47878,,42117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Rallye I MOTION 1.6 T. Flex 16V 5p,005396-1,,55253,,,,,,47887,,41464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Rock in Rio 1.0 Mi Total Flex 8V 5p,005331-7,,41643,,,,,,37662,,,,,,,,25348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol SELEÇÃO 1.0 Mi Total Flex 8V 5p,005318-0,,38002,,,,,,,,30788,,29660,,,,,,21402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol SELEÇÃO 1.6 I MOTION T.Flex 8V 5p,005364-3,,,,,,,,,,35507,,31730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol SELEÇÃO 1.6 Total Flex 8V 5p,005363-5,,40694,,,,,,,,35527,,33272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Special 1.0 Mi 4p,005189-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647,11822,11521,10979,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Special 1.0 Total Flex 8V 3p,005415-1,,31201,,,,,,28698,,26075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Special 1.0 Total Flex 8V 5p,005414-3,,34084,,,,,,31515,,29503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Special 1.6 Mi 8V 99cv 2p,005178-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11630,11435,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Special/ Special Xtreme 1.0 Mi 2p,005079-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11879,11787,10970,11106,10295,9907,9972,9448,9200,9110,8582,8581,7884,7708,,7269,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol TECH 1.0 Mi Total Flex 8V 2p,005253-1,,,,,,,,,,,,,,,,,,,,,,,,,,17375,,15598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol TECH 1.0 Mi Total Flex 8V 4p,005254-0,,,,,,,,,,,,,,,,,,,,,,,,,,18755,,15862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol TRACK 1.0 Mi Total Flex 8V 4p,005351-1,,38746,,,,,,35639,,30985,,29297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol TRACK 1.0 Total Flex 12V 5p,005469-0,,46744,,,,42361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Trendline 1.0 T.Flex 12V 3p,005461-5,,35321,,,,30828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Trendline 1.0 T.Flex 12V 5p,005455-0,,37569,,,,34121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Trendline 1.0 T.Flex 8V 3p,005383-0,,33450,,,,,,28192,,25886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Trendline 1.0 T.Flex 8V 5p,005384-8,,37625,,,,,,31131,,29574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Trendline 1.6 T.Flex 8V 3p,005412-7,,,,,,,,,,32082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
VW - VolksWagen,Gol Trendline 1.6 T.Flex 8V 5p,005397-0,,42252,,,,37299,,35336,,32102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
